,video_frame,left,width,top,height,conf
5520,57906_000718_Sideline_349,715,14,291,18,0.391845703125
5521,57906_000718_Sideline_349,1088,14,417,14,0.34130859375
5522,57906_000718_Sideline_349,1088,14,417,14,0.33984375
5523,57906_000718_Sideline_349,740,17,312,17,0.267333984375
5524,57906_000718_Sideline_350,644,17,266,17,0.609375
5525,57906_000718_Sideline_350,1018,19,346,17,0.59130859375
5526,57906_000718_Sideline_350,596,17,377,19,0.58203125
5527,57906_000718_Sideline_350,981,17,412,18,0.5751953125
5528,57906_000718_Sideline_350,730,16,416,15,0.57421875
5529,57906_000718_Sideline_350,720,15,355,17,0.56201171875
5530,57906_000718_Sideline_350,1091,19,372,21,0.53271484375
5531,57906_000718_Sideline_350,761,17,310,17,0.53173828125
5532,57906_000718_Sideline_350,811,16,367,19,0.42529296875
5533,57906_000718_Sideline_350,1087,16,417,14,0.397705078125
5534,57906_000718_Sideline_350,1117,17,425,13,0.3974609375
5535,57906_000718_Sideline_350,713,15,291,17,0.3564453125
5536,57906_000718_Sideline_350,683,15,419,16,0.348876953125
5537,57906_000718_Sideline_350,713,15,291,17,0.315185546875
5538,57906_000718_Sideline_350,1087,16,417,15,0.288330078125
5539,57906_000718_Sideline_350,1117,17,425,12,0.27978515625
5540,57906_000718_Sideline_350,682,16,419,16,0.2646484375
5541,57906_000718_Sideline_351,643,18,266,18,0.60595703125
5542,57906_000718_Sideline_351,1018,19,346,17,0.56884765625
5543,57906_000718_Sideline_351,594,18,377,19,0.5595703125
5544,57906_000718_Sideline_351,1117,18,424,14,0.54638671875
5545,57906_000718_Sideline_351,719,14,356,15,0.5341796875
5546,57906_000718_Sideline_351,761,17,310,17,0.53369140625
5547,57906_000718_Sideline_351,1091,19,372,21,0.53271484375
5548,57906_000718_Sideline_351,982,18,413,18,0.52294921875
5549,57906_000718_Sideline_351,730,15,416,16,0.5205078125
5550,57906_000718_Sideline_351,810,15,368,18,0.448974609375
5551,57906_000718_Sideline_351,1087,16,417,15,0.402099609375
5552,57906_000718_Sideline_351,712,15,291,17,0.374755859375
5553,57906_000718_Sideline_351,712,15,291,17,0.321044921875
5554,57906_000718_Sideline_351,737,17,312,16,0.298095703125
5555,57906_000718_Sideline_351,1087,16,418,14,0.291259765625
5556,57906_000718_Sideline_351,719,14,356,15,0.282958984375
5557,57906_000718_Sideline_351,817,15,334,16,0.271240234375
5558,57906_000718_Sideline_351,681,16,420,16,0.270263671875
5559,57906_000718_Sideline_351,827,13,329,12,0.25634765625
5560,57906_000718_Sideline_351,681,16,420,16,0.25048828125
5561,57906_000718_Sideline_352,1091,19,372,22,0.599609375
5562,57906_000718_Sideline_352,1118,17,424,13,0.59228515625
5563,57906_000718_Sideline_352,593,18,378,18,0.58984375
5564,57906_000718_Sideline_352,1018,19,346,17,0.5888671875
5565,57906_000718_Sideline_352,643,17,267,16,0.56787109375
5566,57906_000718_Sideline_352,983,19,414,17,0.5166015625
5567,57906_000718_Sideline_352,760,17,310,17,0.492431640625
5568,57906_000718_Sideline_352,717,15,357,15,0.472412109375
5569,57906_000718_Sideline_352,1087,15,417,15,0.427490234375
5570,57906_000718_Sideline_352,728,16,417,16,0.418212890625
5571,57906_000718_Sideline_352,810,15,368,18,0.4111328125
5572,57906_000718_Sideline_352,711,15,291,17,0.381103515625
5573,57906_000718_Sideline_352,737,15,312,15,0.361328125
5574,57906_000718_Sideline_352,810,15,369,17,0.324462890625
5575,57906_000718_Sideline_352,816,14,335,15,0.3076171875
5576,57906_000718_Sideline_352,735,17,312,16,0.29931640625
5577,57906_000718_Sideline_352,681,15,421,16,0.2900390625
5578,57906_000718_Sideline_352,680,15,421,15,0.2587890625
5579,57906_000718_Sideline_353,1090,20,372,22,0.62451171875
5580,57906_000718_Sideline_353,1018,19,346,17,0.5986328125
5581,57906_000718_Sideline_353,592,18,378,19,0.57470703125
5582,57906_000718_Sideline_353,642,18,267,16,0.5654296875
5583,57906_000718_Sideline_353,760,17,310,16,0.533203125
5584,57906_000718_Sideline_353,1119,17,423,14,0.5263671875
5585,57906_000718_Sideline_353,984,18,416,16,0.51416015625
5586,57906_000718_Sideline_353,716,16,357,16,0.50634765625
5587,57906_000718_Sideline_353,727,15,417,17,0.4423828125
5588,57906_000718_Sideline_353,1087,15,418,13,0.44189453125
5589,57906_000718_Sideline_353,808,16,369,18,0.4365234375
5590,57906_000718_Sideline_353,709,15,292,16,0.41943359375
5591,57906_000718_Sideline_353,814,14,335,15,0.329833984375
5592,57906_000718_Sideline_353,808,16,369,17,0.3251953125
5593,57906_000718_Sideline_353,733,17,313,16,0.31982421875
5594,57906_000718_Sideline_353,824,14,327,14,0.31396484375
5595,57906_000718_Sideline_353,734,17,312,18,0.3017578125
5596,57906_000718_Sideline_353,679,16,422,17,0.2861328125
5597,57906_000718_Sideline_353,679,15,423,15,0.27294921875
5598,57906_000718_Sideline_354,642,16,267,17,0.63525390625
5599,57906_000718_Sideline_354,1090,19,372,22,0.6318359375
5600,57906_000718_Sideline_354,1018,19,346,17,0.62646484375
5601,57906_000718_Sideline_354,591,17,379,18,0.607421875
5602,57906_000718_Sideline_354,715,15,358,15,0.6025390625
5603,57906_000718_Sideline_354,760,15,309,16,0.5908203125
5604,57906_000718_Sideline_354,986,16,417,15,0.5576171875
5605,57906_000718_Sideline_354,807,16,371,17,0.5107421875
5606,57906_000718_Sideline_354,725,16,417,17,0.505859375
5607,57906_000718_Sideline_354,1119,17,423,14,0.50341796875
5608,57906_000718_Sideline_354,707,16,291,16,0.425537109375
5609,57906_000718_Sideline_354,1087,15,418,14,0.390625
5610,57906_000718_Sideline_354,732,15,312,15,0.37548828125
5611,57906_000718_Sideline_354,677,16,424,16,0.327880859375
5612,57906_000718_Sideline_354,707,15,291,16,0.298583984375
5613,57906_000718_Sideline_355,589,17,379,18,0.63427734375
5614,57906_000718_Sideline_355,1017,19,345,18,0.58740234375
5615,57906_000718_Sideline_355,640,17,266,18,0.57666015625
5616,57906_000718_Sideline_355,714,16,358,16,0.56640625
5617,57906_000718_Sideline_355,1090,18,372,22,0.5654296875
5618,57906_000718_Sideline_355,759,16,308,17,0.52490234375
5619,57906_000718_Sideline_355,724,16,418,15,0.50048828125
5620,57906_000718_Sideline_355,986,17,418,16,0.499267578125
5621,57906_000718_Sideline_355,1120,17,422,14,0.4833984375
5622,57906_000718_Sideline_355,806,16,372,18,0.44189453125
5623,57906_000718_Sideline_355,704,17,292,15,0.40380859375
5624,57906_000718_Sideline_355,1087,15,418,14,0.321044921875
5625,57906_000718_Sideline_355,674,17,425,15,0.308349609375
5626,57906_000718_Sideline_355,806,16,371,17,0.28759765625
5627,57906_000718_Sideline_355,729,16,311,17,0.283203125
5628,57906_000718_Sideline_355,1086,16,418,14,0.28271484375
5629,57906_000718_Sideline_355,823,13,329,13,0.278564453125
5630,57906_000718_Sideline_355,674,17,425,16,0.265380859375
5631,57906_000718_Sideline_356,587,18,379,19,0.568359375
5632,57906_000718_Sideline_356,1017,18,345,18,0.52587890625
5633,57906_000718_Sideline_356,640,17,266,18,0.517578125
5634,57906_000718_Sideline_356,1089,18,372,22,0.5126953125
5635,57906_000718_Sideline_356,1119,18,422,15,0.493896484375
5636,57906_000718_Sideline_356,703,16,290,16,0.477783203125
5637,57906_000718_Sideline_356,756,17,307,18,0.464111328125
5638,57906_000718_Sideline_356,712,16,358,15,0.456298828125
5639,57906_000718_Sideline_356,756,17,307,18,0.44189453125
5640,57906_000718_Sideline_356,986,17,419,17,0.431884765625
5641,57906_000718_Sideline_356,987,17,419,17,0.421142578125
5642,57906_000718_Sideline_356,805,15,371,18,0.402099609375
5643,57906_000718_Sideline_356,639,18,266,18,0.398681640625
5644,57906_000718_Sideline_356,712,16,358,16,0.384033203125
5645,57906_000718_Sideline_356,805,15,371,18,0.37646484375
5646,57906_000718_Sideline_356,723,15,418,16,0.374755859375
5647,57906_000718_Sideline_356,723,14,418,16,0.3740234375
5648,57906_000718_Sideline_356,727,18,311,17,0.326171875
5649,57906_000718_Sideline_356,673,15,425,16,0.32470703125
5650,57906_000718_Sideline_356,1086,16,418,15,0.318359375
5651,57906_000718_Sideline_356,811,14,335,15,0.285888671875
5652,57906_000718_Sideline_356,822,13,329,14,0.28466796875
5653,57906_000718_Sideline_357,585,19,380,18,0.59912109375
5654,57906_000718_Sideline_357,1017,18,345,18,0.56689453125
5655,57906_000718_Sideline_357,1089,18,372,22,0.56298828125
5656,57906_000718_Sideline_357,638,18,266,18,0.5
5657,57906_000718_Sideline_357,1120,17,422,16,0.485107421875
5658,57906_000718_Sideline_357,700,16,291,16,0.4794921875
5659,57906_000718_Sideline_357,710,16,358,15,0.472412109375
5660,57906_000718_Sideline_357,755,17,306,18,0.45947265625
5661,57906_000718_Sideline_357,987,17,420,17,0.452392578125
5662,57906_000718_Sideline_357,987,17,420,17,0.438232421875
5663,57906_000718_Sideline_357,755,17,306,18,0.43310546875
5664,57906_000718_Sideline_357,710,17,358,16,0.404052734375
5665,57906_000718_Sideline_357,803,16,372,18,0.37548828125
5666,57906_000718_Sideline_357,803,16,372,19,0.37158203125
5667,57906_000718_Sideline_357,722,15,419,17,0.357421875
5668,57906_000718_Sideline_357,671,17,425,16,0.353759765625
5669,57906_000718_Sideline_357,727,15,311,16,0.33056640625
5670,57906_000718_Sideline_357,1086,16,418,16,0.31494140625
5671,57906_000718_Sideline_357,671,17,426,15,0.312744140625
5672,57906_000718_Sideline_357,820,13,330,15,0.31005859375
5673,57906_000718_Sideline_357,721,16,418,19,0.30078125
5674,57906_000718_Sideline_357,1085,17,419,15,0.293701171875
5675,57906_000718_Sideline_357,808,14,336,15,0.265380859375
5676,57906_000718_Sideline_358,1017,18,345,18,0.60302734375
5677,57906_000718_Sideline_358,585,17,380,19,0.60302734375
5678,57906_000718_Sideline_358,1089,18,371,23,0.58935546875
5679,57906_000718_Sideline_358,638,17,266,18,0.54296875
5680,57906_000718_Sideline_358,1121,17,422,16,0.5322265625
5681,57906_000718_Sideline_358,753,19,306,18,0.5283203125
5682,57906_000718_Sideline_358,987,18,421,17,0.51025390625
5683,57906_000718_Sideline_358,720,15,420,18,0.5068359375
5684,57906_000718_Sideline_358,708,16,358,16,0.470947265625
5685,57906_000718_Sideline_358,698,16,291,16,0.4501953125
5686,57906_000718_Sideline_358,668,17,425,17,0.424560546875
5687,57906_000718_Sideline_358,987,18,421,17,0.418212890625
5688,57906_000718_Sideline_358,802,15,373,19,0.415283203125
5689,57906_000718_Sideline_358,709,16,357,18,0.38427734375
5690,57906_000718_Sideline_358,724,16,310,17,0.341796875
5691,57906_000718_Sideline_358,802,15,373,19,0.331787109375
5692,57906_000718_Sideline_358,754,17,306,18,0.323486328125
5693,57906_000718_Sideline_358,1085,15,419,15,0.3193359375
5694,57906_000718_Sideline_358,668,17,426,16,0.3134765625
5695,57906_000718_Sideline_358,820,12,330,16,0.291259765625
5696,57906_000718_Sideline_358,808,14,336,14,0.27734375
5697,57906_000718_Sideline_359,1017,18,345,18,0.56494140625
5698,57906_000718_Sideline_359,1089,18,372,23,0.5556640625
5699,57906_000718_Sideline_359,1121,19,422,16,0.54296875
5700,57906_000718_Sideline_359,582,19,380,20,0.53564453125
5701,57906_000718_Sideline_359,752,19,305,19,0.495849609375
5702,57906_000718_Sideline_359,638,16,266,18,0.48828125
5703,57906_000718_Sideline_359,989,17,422,18,0.458984375
5704,57906_000718_Sideline_359,696,17,290,16,0.436279296875
5705,57906_000718_Sideline_359,989,17,422,18,0.4287109375
5706,57906_000718_Sideline_359,706,17,358,16,0.417724609375
5707,57906_000718_Sideline_359,719,16,420,18,0.416259765625
5708,57906_000718_Sideline_359,753,17,306,18,0.415771484375
5709,57906_000718_Sideline_359,637,17,266,18,0.408447265625
5710,57906_000718_Sideline_359,706,17,358,17,0.40478515625
5711,57906_000718_Sideline_359,800,16,373,18,0.393798828125
5712,57906_000718_Sideline_359,807,14,336,15,0.393798828125
5713,57906_000718_Sideline_359,800,16,374,18,0.379638671875
5714,57906_000718_Sideline_359,667,18,426,16,0.37451171875
5715,57906_000718_Sideline_359,667,18,426,16,0.369873046875
5716,57906_000718_Sideline_359,1085,15,419,15,0.31640625
5717,57906_000718_Sideline_359,819,13,331,15,0.30322265625
5718,57906_000718_Sideline_359,722,18,309,18,0.29931640625
5719,57906_000718_Sideline_360,1016,19,345,18,0.60009765625
5720,57906_000718_Sideline_360,1089,18,372,23,0.5849609375
5721,57906_000718_Sideline_360,581,18,381,18,0.5751953125
5722,57906_000718_Sideline_360,1122,18,422,16,0.56689453125
5723,57906_000718_Sideline_360,637,16,265,19,0.54150390625
5724,57906_000718_Sideline_360,752,17,306,18,0.53662109375
5725,57906_000718_Sideline_360,706,16,358,16,0.496826171875
5726,57906_000718_Sideline_360,717,16,420,17,0.46728515625
5727,57906_000718_Sideline_360,990,17,423,18,0.46337890625
5728,57906_000718_Sideline_360,667,16,425,17,0.45703125
5729,57906_000718_Sideline_360,799,17,374,18,0.452392578125
5730,57906_000718_Sideline_360,990,17,423,18,0.427978515625
5731,57906_000718_Sideline_360,696,16,290,16,0.40771484375
5732,57906_000718_Sideline_360,752,18,307,17,0.34814453125
5733,57906_000718_Sideline_360,799,16,375,17,0.337890625
5734,57906_000718_Sideline_360,805,16,337,14,0.31005859375
5735,57906_000718_Sideline_360,721,16,308,15,0.29052734375
5736,57906_000718_Sideline_360,817,14,331,15,0.270751953125
5737,57906_000718_Sideline_361,1016,19,345,18,0.67041015625
5738,57906_000718_Sideline_361,1089,18,372,23,0.64501953125
5739,57906_000718_Sideline_361,1122,19,423,16,0.63720703125
5740,57906_000718_Sideline_361,636,17,265,19,0.6328125
5741,57906_000718_Sideline_361,705,16,358,15,0.6123046875
5742,57906_000718_Sideline_361,581,18,381,19,0.59912109375
5743,57906_000718_Sideline_361,750,18,305,19,0.58837890625
5744,57906_000718_Sideline_361,666,16,425,17,0.57421875
5745,57906_000718_Sideline_361,716,16,420,17,0.5615234375
5746,57906_000718_Sideline_361,798,16,374,18,0.541015625
5747,57906_000718_Sideline_361,990,17,424,18,0.537109375
5748,57906_000718_Sideline_361,1085,16,421,14,0.322998046875
5749,57906_000718_Sideline_361,694,16,289,17,0.299560546875
5750,57906_000718_Sideline_361,804,16,336,16,0.296875
5751,57906_000718_Sideline_361,694,16,290,16,0.2890625
5752,57906_000718_Sideline_361,720,16,308,15,0.279296875
5753,57906_000718_Sideline_361,719,17,307,16,0.2646484375
5754,57906_000718_Sideline_361,817,13,332,15,0.26318359375
5755,57906_000718_Sideline_362,1015,19,345,18,0.7099609375
5756,57906_000718_Sideline_362,1123,19,423,17,0.67724609375
5757,57906_000718_Sideline_362,634,19,265,19,0.66796875
5758,57906_000718_Sideline_362,1089,18,372,23,0.65869140625
5759,57906_000718_Sideline_362,703,17,357,16,0.650390625
5760,57906_000718_Sideline_362,749,18,305,19,0.62939453125
5761,57906_000718_Sideline_362,580,18,381,20,0.60791015625
5762,57906_000718_Sideline_362,990,18,426,17,0.60302734375
5763,57906_000718_Sideline_362,714,17,420,18,0.6005859375
5764,57906_000718_Sideline_362,797,16,374,18,0.57373046875
5765,57906_000718_Sideline_362,664,17,425,16,0.5244140625
5766,57906_000718_Sideline_362,692,17,289,16,0.408935546875
5767,57906_000718_Sideline_362,1083,17,421,14,0.387451171875
5768,57906_000718_Sideline_362,802,18,336,16,0.307861328125
5769,57906_000718_Sideline_363,1015,20,345,18,0.74755859375
5770,57906_000718_Sideline_363,1124,18,423,18,0.7138671875
5771,57906_000718_Sideline_363,634,18,265,18,0.7119140625
5772,57906_000718_Sideline_363,991,19,427,18,0.70556640625
5773,57906_000718_Sideline_363,1088,20,371,23,0.69970703125
5774,57906_000718_Sideline_363,712,18,420,18,0.6640625
5775,57906_000718_Sideline_363,702,16,357,16,0.64892578125
5776,57906_000718_Sideline_363,747,19,305,19,0.62841796875
5777,57906_000718_Sideline_363,578,19,382,20,0.6005859375
5778,57906_000718_Sideline_363,663,17,424,17,0.58203125
5779,57906_000718_Sideline_363,796,16,375,18,0.5654296875
5780,57906_000718_Sideline_363,1082,19,421,15,0.438232421875
5781,57906_000718_Sideline_363,801,16,336,17,0.378173828125
5782,57906_000718_Sideline_363,691,15,289,16,0.361328125
5783,57906_000718_Sideline_363,814,14,332,15,0.254638671875
5784,57906_000718_Sideline_364,1014,20,345,18,0.75341796875
5785,57906_000718_Sideline_364,633,18,265,18,0.73779296875
5786,57906_000718_Sideline_364,1125,18,424,17,0.7333984375
5787,57906_000718_Sideline_364,1089,18,371,22,0.71337890625
5788,57906_000718_Sideline_364,711,16,420,19,0.70458984375
5789,57906_000718_Sideline_364,992,19,427,19,0.6962890625
5790,57906_000718_Sideline_364,701,16,356,16,0.64892578125
5791,57906_000718_Sideline_364,747,18,305,19,0.642578125
5792,57906_000718_Sideline_364,661,17,424,17,0.6357421875
5793,57906_000718_Sideline_364,578,18,383,18,0.63427734375
5794,57906_000718_Sideline_364,794,16,376,18,0.6279296875
5795,57906_000718_Sideline_364,1082,18,421,15,0.466552734375
5796,57906_000718_Sideline_364,799,17,336,17,0.456787109375
5797,57906_000718_Sideline_364,689,16,289,15,0.443359375
5798,57906_000718_Sideline_364,814,13,332,15,0.312255859375
5799,57906_000718_Sideline_364,775,12,358,15,0.2783203125
5800,57906_000718_Sideline_365,1014,20,345,18,0.75537109375
5801,57906_000718_Sideline_365,633,18,265,18,0.7421875
5802,57906_000718_Sideline_365,1124,20,424,17,0.73681640625
5803,57906_000718_Sideline_365,1087,20,371,22,0.71044921875
5804,57906_000718_Sideline_365,709,18,420,20,0.68994140625
5805,57906_000718_Sideline_365,576,18,383,18,0.66650390625
5806,57906_000718_Sideline_365,994,18,429,18,0.66552734375
5807,57906_000718_Sideline_365,746,19,306,17,0.65283203125
5808,57906_000718_Sideline_365,660,17,423,18,0.65234375
5809,57906_000718_Sideline_365,792,15,376,20,0.64404296875
5810,57906_000718_Sideline_365,699,16,356,17,0.59033203125
5811,57906_000718_Sideline_365,688,14,288,15,0.53466796875
5812,57906_000718_Sideline_365,1082,17,421,15,0.53173828125
5813,57906_000718_Sideline_365,798,16,336,17,0.421142578125
5814,57906_000718_Sideline_365,812,13,332,16,0.35400390625
5815,57906_000718_Sideline_365,773,14,357,15,0.29052734375
5816,57906_000718_Sideline_365,812,15,333,15,0.279296875
5817,57906_000718_Sideline_366,1013,20,345,19,0.7265625
5818,57906_000718_Sideline_366,1125,20,425,17,0.72314453125
5819,57906_000718_Sideline_366,632,18,266,17,0.6943359375
5820,57906_000718_Sideline_366,1088,19,372,21,0.677734375
5821,57906_000718_Sideline_366,575,18,383,19,0.63623046875
5822,57906_000718_Sideline_366,708,18,421,19,0.63623046875
5823,57906_000718_Sideline_366,994,20,431,18,0.6123046875
5824,57906_000718_Sideline_366,659,17,423,17,0.607421875
5825,57906_000718_Sideline_366,745,19,306,17,0.59716796875
5826,57906_000718_Sideline_366,790,17,377,19,0.576171875
5827,57906_000718_Sideline_366,697,16,356,17,0.494140625
5828,57906_000718_Sideline_366,686,15,288,17,0.437744140625
5829,57906_000718_Sideline_366,1080,18,422,14,0.409912109375
5830,57906_000718_Sideline_366,797,16,337,16,0.37353515625
5831,57906_000718_Sideline_366,810,14,334,16,0.308349609375
5832,57906_000718_Sideline_366,711,14,304,17,0.259765625
5833,57906_000718_Sideline_367,1013,20,346,18,0.70947265625
5834,57906_000718_Sideline_367,1125,19,425,17,0.70068359375
5835,57906_000718_Sideline_367,631,18,266,18,0.68701171875
5836,57906_000718_Sideline_367,1088,19,371,22,0.6689453125
5837,57906_000718_Sideline_367,575,18,383,20,0.61669921875
5838,57906_000718_Sideline_367,708,16,422,18,0.5966796875
5839,57906_000718_Sideline_367,789,17,378,18,0.58544921875
5840,57906_000718_Sideline_367,657,18,422,18,0.5830078125
5841,57906_000718_Sideline_367,995,19,431,20,0.54736328125
5842,57906_000718_Sideline_367,745,17,306,17,0.5361328125
5843,57906_000718_Sideline_367,696,16,356,18,0.475341796875
5844,57906_000718_Sideline_367,1080,18,423,14,0.396240234375
5845,57906_000718_Sideline_367,685,16,288,17,0.337890625
5846,57906_000718_Sideline_367,797,14,338,16,0.297607421875
5847,57906_000718_Sideline_367,809,14,334,16,0.293212890625
5848,57906_000718_Sideline_367,795,16,337,16,0.275390625
5849,57906_000718_Sideline_368,1012,20,346,18,0.73828125
5850,57906_000718_Sideline_368,1125,20,426,17,0.7373046875
5851,57906_000718_Sideline_368,1088,19,372,22,0.70458984375
5852,57906_000718_Sideline_368,631,18,266,18,0.69091796875
5853,57906_000718_Sideline_368,997,18,432,20,0.65380859375
5854,57906_000718_Sideline_368,787,18,378,20,0.6416015625
5855,57906_000718_Sideline_368,574,18,384,19,0.62841796875
5856,57906_000718_Sideline_368,657,17,422,18,0.62646484375
5857,57906_000718_Sideline_368,707,17,422,18,0.62158203125
5858,57906_000718_Sideline_368,744,18,306,19,0.59375
5859,57906_000718_Sideline_368,1079,18,422,15,0.54345703125
5860,57906_000718_Sideline_368,695,16,356,18,0.494140625
5861,57906_000718_Sideline_368,795,15,338,15,0.367919921875
5862,57906_000718_Sideline_368,683,16,288,16,0.330078125
5863,57906_000718_Sideline_368,809,13,334,15,0.305908203125
5864,57906_000718_Sideline_368,795,15,337,16,0.272705078125
5865,57906_000718_Sideline_369,1125,20,427,17,0.7548828125
5866,57906_000718_Sideline_369,1012,20,346,19,0.7412109375
5867,57906_000718_Sideline_369,631,18,267,18,0.73876953125
5868,57906_000718_Sideline_369,1087,19,372,22,0.70654296875
5869,57906_000718_Sideline_369,997,18,433,19,0.70166015625
5870,57906_000718_Sideline_369,657,16,421,18,0.689453125
5871,57906_000718_Sideline_369,574,18,385,19,0.68408203125
5872,57906_000718_Sideline_369,786,17,379,18,0.677734375
5873,57906_000718_Sideline_369,707,16,422,18,0.6396484375
5874,57906_000718_Sideline_369,693,18,357,17,0.58984375
5875,57906_000718_Sideline_369,1079,18,421,17,0.55224609375
5876,57906_000718_Sideline_369,744,17,306,18,0.5458984375
5877,57906_000718_Sideline_369,795,15,338,16,0.396728515625
5878,57906_000718_Sideline_369,808,13,334,15,0.341064453125
5879,57906_000718_Sideline_369,682,16,287,16,0.301025390625
5880,57906_000718_Sideline_369,682,16,287,15,0.27587890625
5881,57906_000718_Sideline_370,1125,20,427,18,0.765625
5882,57906_000718_Sideline_370,1011,20,346,19,0.74365234375
5883,57906_000718_Sideline_370,631,17,267,18,0.7294921875
5884,57906_000718_Sideline_370,1087,19,373,22,0.71142578125
5885,57906_000718_Sideline_370,998,19,434,19,0.70361328125
5886,57906_000718_Sideline_370,657,16,421,17,0.67578125
5887,57906_000718_Sideline_370,573,18,386,19,0.6630859375
5888,57906_000718_Sideline_370,706,16,422,18,0.63037109375
5889,57906_000718_Sideline_370,785,17,380,18,0.62939453125
5890,57906_000718_Sideline_370,1077,19,423,15,0.5751953125
5891,57906_000718_Sideline_370,693,16,357,18,0.548828125
5892,57906_000718_Sideline_370,744,17,306,19,0.54541015625
5893,57906_000718_Sideline_370,794,16,339,15,0.3515625
5894,57906_000718_Sideline_370,682,15,288,16,0.340576171875
5895,57906_000718_Sideline_370,807,13,334,15,0.291259765625
5896,57906_000718_Sideline_370,682,16,288,15,0.253173828125
5897,57906_000718_Sideline_371,1124,20,428,18,0.7724609375
5898,57906_000718_Sideline_371,1010,20,347,18,0.7314453125
5899,57906_000718_Sideline_371,1087,19,374,22,0.7255859375
5900,57906_000718_Sideline_371,630,18,267,19,0.71630859375
5901,57906_000718_Sideline_371,998,20,435,20,0.71142578125
5902,57906_000718_Sideline_371,572,18,386,19,0.6494140625
5903,57906_000718_Sideline_371,655,17,421,17,0.6357421875
5904,57906_000718_Sideline_371,705,17,423,17,0.62841796875
5905,57906_000718_Sideline_371,785,17,380,19,0.61572265625
5906,57906_000718_Sideline_371,1077,17,424,15,0.5576171875
5907,57906_000718_Sideline_371,742,18,306,19,0.53955078125
5908,57906_000718_Sideline_371,692,17,357,17,0.51025390625
5909,57906_000718_Sideline_371,681,15,287,16,0.30908203125
5910,57906_000718_Sideline_371,681,16,288,15,0.29248046875
5911,57906_000718_Sideline_371,792,17,338,16,0.259033203125
5912,57906_000718_Sideline_372,1123,20,428,18,0.77783203125
5913,57906_000718_Sideline_372,629,19,268,18,0.73291015625
5914,57906_000718_Sideline_372,999,20,436,20,0.72216796875
5915,57906_000718_Sideline_372,1088,17,374,21,0.7119140625
5916,57906_000718_Sideline_372,1010,20,347,18,0.708984375
5917,57906_000718_Sideline_372,572,18,386,19,0.66845703125
5918,57906_000718_Sideline_372,782,19,381,18,0.65625
5919,57906_000718_Sideline_372,705,15,423,17,0.6435546875
5920,57906_000718_Sideline_372,655,17,420,17,0.623046875
5921,57906_000718_Sideline_372,741,19,306,19,0.59716796875
5922,57906_000718_Sideline_372,1076,17,423,17,0.58642578125
5923,57906_000718_Sideline_372,692,16,357,16,0.57470703125
5924,57906_000718_Sideline_372,790,17,339,16,0.396728515625
5925,57906_000718_Sideline_372,680,16,288,15,0.3525390625
5926,57906_000718_Sideline_372,802,15,333,15,0.32080078125
5927,57906_000718_Sideline_373,1122,20,428,18,0.77880859375
5928,57906_000718_Sideline_373,999,20,437,20,0.7490234375
5929,57906_000718_Sideline_373,628,19,268,19,0.744140625
5930,57906_000718_Sideline_373,1087,18,374,21,0.732421875
5931,57906_000718_Sideline_373,1008,20,347,19,0.724609375
5932,57906_000718_Sideline_373,571,18,386,20,0.68115234375
5933,57906_000718_Sideline_373,703,17,423,17,0.673828125
5934,57906_000718_Sideline_373,1075,18,423,17,0.658203125
5935,57906_000718_Sideline_373,780,19,381,19,0.62744140625
5936,57906_000718_Sideline_373,654,17,420,16,0.61279296875
5937,57906_000718_Sideline_373,739,18,305,19,0.59716796875
5938,57906_000718_Sideline_373,690,16,357,16,0.5595703125
5939,57906_000718_Sideline_373,788,17,340,16,0.486083984375
5940,57906_000718_Sideline_373,678,16,288,15,0.46337890625
5941,57906_000718_Sideline_373,801,16,333,15,0.38720703125
5942,57906_000718_Sideline_374,1121,20,428,19,0.779296875
5943,57906_000718_Sideline_374,999,20,437,20,0.75830078125
5944,57906_000718_Sideline_374,627,19,268,19,0.7373046875
5945,57906_000718_Sideline_374,1007,20,348,18,0.72998046875
5946,57906_000718_Sideline_374,1085,19,374,21,0.728515625
5947,57906_000718_Sideline_374,570,18,386,20,0.69921875
5948,57906_000718_Sideline_374,702,16,422,18,0.6728515625
5949,57906_000718_Sideline_374,1072,19,424,17,0.66943359375
5950,57906_000718_Sideline_374,653,16,420,15,0.666015625
5951,57906_000718_Sideline_374,778,19,382,19,0.65625
5952,57906_000718_Sideline_374,737,19,305,19,0.61376953125
5953,57906_000718_Sideline_374,687,18,356,17,0.54248046875
5954,57906_000718_Sideline_374,800,15,333,16,0.49951171875
5955,57906_000718_Sideline_374,677,16,288,16,0.489501953125
5956,57906_000718_Sideline_374,787,17,341,16,0.4375
5957,57906_000718_Sideline_375,1120,20,428,19,0.79150390625
5958,57906_000718_Sideline_375,1000,20,437,20,0.765625
5959,57906_000718_Sideline_375,627,19,268,18,0.7509765625
5960,57906_000718_Sideline_375,1085,18,374,22,0.73974609375
5961,57906_000718_Sideline_375,1006,20,348,18,0.73193359375
5962,57906_000718_Sideline_375,651,17,419,16,0.69091796875
5963,57906_000718_Sideline_375,570,18,387,19,0.68994140625
5964,57906_000718_Sideline_375,701,17,422,18,0.68212890625
5965,57906_000718_Sideline_375,1071,20,424,16,0.64599609375
5966,57906_000718_Sideline_375,736,19,304,20,0.63232421875
5967,57906_000718_Sideline_375,776,19,382,19,0.62451171875
5968,57906_000718_Sideline_375,685,18,356,18,0.58203125
5969,57906_000718_Sideline_375,676,16,287,17,0.5029296875
